TIME,time,开盘价,最高价,最低价,收盘价,volume
2018.09.28,5:00,1184.4,1184.99,1184.07,1184.84,3208
2018.09.28,6:00,1184.85,1185.06,1184.06,1184.86,2750
2018.09.28,7:00,1184.87,1185.36,1182.93,1183.41,3565
2018.09.28,8:00,1183.4,1184.36,1182.93,1184.14,3075
2018.09.28,9:00,1184.14,1184.31,1181.51,1181.69,6647
2018.09.28,10:00,1181.69,1182.96,1180.65,1182.55,6675
2018.09.28,11:00,1182.55,1184.03,1182.52,1183.33,6090
2018.09.28,12:00,1183.33,1184.6,1182.14,1184.42,5371
2018.09.28,13:00,1184.43,1184.75,1182.68,1182.68,5573
2018.09.28,14:00,1182.69,1183.41,1181.64,1183.26,5439
2018.09.28,15:00,1183.26,1185.82,1182.37,1185.75,7407
2018.09.28,16:00,1185.75,1187.31,1184.24,1187.05,8122
2018.09.28,17:00,1187.08,1191.04,1186.55,1190.78,8023
2018.09.28,18:00,1190.79,1193.46,1190.35,1192.43,7836
2018.09.28,19:00,1192.43,1193.35,1191.52,1192.35,5901
2018.09.28,20:00,1192.37,1193.71,1190.59,1192.54,5171
2018.09.28,21:00,1192.54,1192.94,1191.47,1192,3989
2018.09.28,22:00,1192.02,1192.92,1191.33,1191.61,3280
2018.09.28,23:00,1191.64,1191.93,1190.93,1191.15,969
2018.10.01,1:00,1191.98,1192.28,1191.25,1191.35,1407
2018.10.01,2:00,1191.36,1192.07,1190.58,1190.8,1948
2018.10.01,3:00,1190.86,1191.07,1189.71,1189.92,3707
2018.10.01,4:00,1189.89,1190.31,1187.99,1189,4897
2018.10.01,5:00,1189.02,1189.58,1188.51,1188.78,3678
2018.10.01,6:00,1188.78,1189.29,1188.32,1188.77,2793
2018.10.01,7:00,1188.77,1188.86,1187.93,1188.32,2538
2018.10.01,8:00,1188.3,1189.5,1188.05,1188.61,3093
2018.10.01,9:00,1188.62,1189.11,1186.63,1187.44,5160
2018.10.01,10:00,1187.43,1187.43,1185.65,1186.76,6188
2018.10.01,11:00,1186.75,1187.83,1185.16,1185.76,5825
2018.10.01,12:00,1185.75,1186.39,1184.49,1186.11,5688
2018.10.01,13:00,1186.1,1187.07,1185.27,1186.15,4707
2018.10.01,14:00,1186.15,1186.99,1184.75,1186.98,5127
2018.10.01,15:00,1186.98,1191.97,1186.7,1190.98,8669
2018.10.01,16:00,1190.97,1191.18,1186.6,1187.62,8256
2018.10.01,17:00,1187.59,1189.48,1185.06,1187.73,9251
2018.10.01,18:00,1187.72,1189.27,1187.39,1188.07,7273
2018.10.01,19:00,1188,1190.06,1188,1188.83,5329
2018.10.01,20:00,1188.78,1189.65,1187.69,1188.56,4290
2018.10.01,21:00,1188.55,1189.65,1188.29,1189.35,2438
2018.10.01,22:00,1189.35,1190.04,1189.22,1189.45,2700
2018.10.01,23:00,1189.45,1189.72,1188.14,1188.14,1604
2018.10.02,1:00,1188.55,1189.38,1188.35,1189.24,1131
2018.10.02,2:00,1189.21,1190.04,1188.74,1188.95,1784
2018.10.02,3:00,1188.95,1190.15,1188.64,1189.95,2633
2018.10.02,4:00,1189.95,1191.34,1189.64,1189.95,4393
2018.10.02,5:00,1189.94,1191.44,1189.73,1191.23,2957
2018.10.02,6:00,1191.24,1191.66,1191.08,1191.27,2078
2018.10.02,7:00,1191.27,1192.92,1191.2,1192.52,2598
2018.10.02,8:00,1192.52,1192.65,1191.51,1191.85,4265
2018.10.02,9:00,1191.85,1194.45,1191.44,1192.76,7101
2018.10.02,10:00,1192.77,1194.33,1191.25,1192.99,8747
2018.10.02,11:00,1192.97,1194.59,1192.78,1193.03,7430
2018.10.02,12:00,1193.04,1193.07,1191.7,1192.35,7099
2018.10.02,13:00,1192.35,1192.65,1189,1189.71,5972
2018.10.02,14:00,1189.71,1192.1,1189.64,1190.6,6444
2018.10.02,15:00,1190.61,1197.96,1190.41,1197.84,10170
2018.10.02,16:00,1197.85,1204.59,1197.85,1203.53,11328
2018.10.02,17:00,1203.55,1207.39,1203.44,1207.11,12093
2018.10.02,18:00,1207.11,1208.1,1204.45,1204.62,9000
2018.10.02,19:00,1204.59,1205.89,1203.3,1203.8,6983
2018.10.02,20:00,1203.8,1204.18,1201.28,1201.6,5161
2018.10.02,21:00,1201.6,1203.43,1201.41,1202.65,3659
2018.10.02,22:00,1202.65,1203.37,1201.87,1203.13,3596
2018.10.02,23:00,1203.12,1203.32,1202.63,1202.82,1821
2018.10.03,1:00,1202.7,1204.66,1202.7,1204.46,1511
2018.10.03,2:00,1204.46,1205.56,1204,1205.43,1535
2018.10.03,3:00,1205.45,1207.42,1205.4,1205.92,4425
2018.10.03,4:00,1205.92,1206.81,1205.38,1206.57,4788
2018.10.03,5:00,1206.56,1208.17,1206.07,1206.96,6592
2018.10.03,6:00,1206.96,1207.63,1206.59,1206.69,3247
2018.10.03,7:00,1206.7,1207.16,1205.45,1205.84,3921
2018.10.03,8:00,1205.84,1206.25,1205.27,1205.95,4621
2018.10.03,9:00,1205.95,1205.95,1202.96,1203.38,6998
2018.10.03,10:00,1203.34,1204.85,1202.77,1203.65,7087
2018.10.03,11:00,1203.65,1203.81,1202.17,1203.62,6015
2018.10.03,12:00,1203.62,1204.76,1202.23,1204.74,6606
2018.10.03,13:00,1204.74,1205.03,1202.54,1202.77,5083
2018.10.03,14:00,1202.75,1203.69,1201.66,1202.37,5813
2018.10.03,15:00,1202.35,1203.25,1200.46,1202.36,8548
2018.10.03,16:00,1202.37,1205.1,1202.05,1203.24,7560
2018.10.03,17:00,1203.21,1203.72,1200.5,1201.17,10279
2018.10.03,18:00,1201.16,1202.13,1197.97,1199.87,7773
2018.10.03,19:00,1199.87,1200.18,1197.72,1198.51,6041
2018.10.03,20:00,1198.51,1200.3,1197.83,1199.18,6742
2018.10.03,21:00,1199.18,1199.26,1196.82,1198.24,5459
2018.10.03,22:00,1198.24,1198.84,1197.74,1198.35,3714
2018.10.03,23:00,1198.45,1198.8,1196.49,1197.14,2676
2018.10.04,1:00,1197.28,1198.75,1197.23,1198.21,1496
2018.10.04,2:00,1198.2,1198.52,1197.19,1197.87,1826
2018.10.04,3:00,1197.87,1198.77,1197.73,1198.49,4836
2018.10.04,4:00,1198.5,1198.54,1197.43,1197.82,4047
2018.10.04,5:00,1197.82,1198.27,1196.33,1196.77,3428
2018.10.04,6:00,1196.78,1196.95,1196.02,1196.36,3233
2018.10.04,7:00,1196.38,1196.92,1195.9,1196.56,3609
2018.10.04,8:00,1196.56,1198.55,1196.06,1198.06,4407
2018.10.04,9:00,1198.08,1198.63,1196.53,1197.84,6999
2018.10.04,10:00,1197.86,1200.34,1197.86,1199.98,8339
2018.10.04,11:00,1199.98,1200.91,1198.55,1199.15,6239
2018.10.04,12:00,1199.15,1199.91,1198.95,1199.13,5475
2018.10.04,13:00,1199.13,1199.46,1197.84,1198.45,4341
2018.10.04,14:00,1198.46,1202.8,1198.39,1202.12,7017
2018.10.04,15:00,1202.13,1204.08,1200.34,1203.25,9552
2018.10.04,16:00,1203.31,1204.33,1201.02,1203.01,9116
2018.10.04,17:00,1202.93,1206.65,1202,1203.8,11088
2018.10.04,18:00,1203.8,1204.32,1200.21,1201.02,11388
2018.10.04,19:00,1201.01,1202,1197.32,1198.13,8675
2018.10.04,20:00,1198.1,1198.64,1197.15,1198.43,7000
2018.10.04,21:00,1198.43,1198.82,1196.75,1198.8,5196
2018.10.04,22:00,1198.8,1200.52,1198.52,1199.18,4286
2018.10.04,23:00,1199.26,1199.84,1199.13,1199.66,1567
2018.10.05,1:00,1199.57,1199.89,1199.09,1199.54,996
2018.10.05,2:00,1199.55,1200.22,1198.55,1198.95,1805
2018.10.05,3:00,1198.96,1199.29,1197.66,1198.81,3837
2018.10.05,4:00,1198.82,1200.02,1198.35,1199.34,3686
2018.10.05,5:00,1199.35,1199.45,1198.51,1199.2,2789
2018.10.05,6:00,1199.2,1199.42,1198.28,1198.75,2171
2018.10.05,7:00,1198.74,1198.92,1197.94,1198.29,2028
2018.10.05,8:00,1198.29,1198.42,1197.38,1198.25,2662
2018.10.05,9:00,1198.34,1199.65,1197.66,1198.46,5430
2018.10.05,10:00,1198.45,1199.67,1197.13,1199.09,6198
2018.10.05,11:00,1199.1,1199.58,1198.26,1199.03,3504
2018.10.05,12:00,1199.04,1202.05,1198.14,1201.54,6703
2018.10.05,13:00,1201.54,1202.45,1201.35,1202.02,4626
2018.10.05,14:00,1202.01,1203.3,1201.88,1202.55,4178
2018.10.05,15:00,1202.55,1204.67,1199.44,1204.19,13798
2018.10.05,16:00,1204.21,1205.04,1201.1,1203.84,12574
2018.10.05,17:00,1203.85,1205.68,1200.72,1201.96,11857
2018.10.05,18:00,1201.97,1202.85,1200.56,1201.01,9271
2018.10.05,19:00,1201.01,1202.3,1200.18,1201.22,7002
2018.10.05,20:00,1201.2,1201.82,1200.61,1201.4,4764
2018.10.05,21:00,1201.4,1203.59,1200.7,1203.55,4291
2018.10.05,22:00,1203.55,1203.96,1202.68,1203,3903
2018.10.05,23:00,1203,1203.86,1202.68,1202.98,1375
2018.10.08,1:00,1202.75,1203.6,1202.3,1203.07,1021
2018.10.08,2:00,1203.07,1203.92,1202.79,1203.69,1823
2018.10.08,3:00,1203.72,1203.94,1202.15,1202.15,3319
2018.10.08,4:00,1202.16,1202.16,1197,1197.38,6913
2018.10.08,5:00,1197.31,1197.4,1195.15,1196.07,4810
2018.10.08,6:00,1196.08,1196.84,1195.71,1196.57,2331
2018.10.08,7:00,1196.57,1197.15,1195.91,1196.77,1993
2018.10.08,8:00,1196.77,1197.16,1195.75,1196.57,2691
2018.10.08,9:00,1196.57,1197.02,1195.3,1196.5,4555
2018.10.08,10:00,1196.5,1196.9,1193.76,1193.83,5398
2018.10.08,11:00,1193.84,1194.6,1192.88,1194.36,6344
2018.10.08,12:00,1194.36,1194.94,1193.48,1193.73,4867
2018.10.08,13:00,1193.75,1194.23,1193.34,1194.11,2938
2018.10.08,14:00,1194.11,1194.44,1193.31,1194.22,3272
2018.10.08,15:00,1194.22,1194.25,1184.04,1186,9237
2018.10.08,16:00,1185.95,1187.81,1185.68,1186.03,12026
2018.10.08,17:00,1186.04,1189.73,1185.58,1186.25,9439
2018.10.08,18:00,1186.25,1186.44,1182.65,1185.56,6236
2018.10.08,19:00,1185.59,1187.25,1185.55,1186.3,4985
2018.10.08,20:00,1186.31,1186.65,1184.73,1186.44,4784
2018.10.08,21:00,1186.43,1187.34,1186.06,1187.11,4018
2018.10.08,22:00,1187.1,1188.83,1186.71,1188.81,3670
2018.10.08,23:00,1188.78,1188.82,1187.71,1187.81,1553
2018.10.09,1:00,1188.75,1188.82,1187.81,1187.95,1115
2018.10.09,2:00,1187.94,1190.63,1187.8,1190.58,2383
2018.10.09,3:00,1190.63,1191.1,1189.18,1189.75,4528
2018.10.09,4:00,1189.75,1190.35,1189.04,1190.15,5442
2018.10.09,5:00,1190.15,1190.75,1189.18,1190.01,4120
2018.10.09,6:00,1189.99,1191.29,1189.86,1190.95,3535
2018.10.09,7:00,1190.97,1191.77,1190.78,1191.28,2508
2018.10.09,8:00,1191.28,1191.48,1190.57,1190.68,2884
2018.10.09,9:00,1190.66,1190.68,1189.19,1189.98,5755
2018.10.09,10:00,1189.97,1190.9,1188.34,1188.96,6130
2018.10.09,11:00,1188.94,1190.2,1188.6,1189.84,6351
2018.10.09,12:00,1189.85,1189.9,1186.65,1187.15,6904
2018.10.09,13:00,1187.17,1187.21,1186.05,1186.77,5471
2018.10.09,14:00,1186.78,1187.17,1184.99,1186.69,6086
2018.10.09,15:00,1186.68,1188.28,1185.25,1186.4,7843
2018.10.09,16:00,1186.45,1187.99,1183.2,1185.27,9953
2018.10.09,17:00,1185.26,1188.9,1185.24,1187.72,9600
2018.10.09,18:00,1187.74,1190.33,1187.33,1189.06,8909
2018.10.09,19:00,1189.05,1189.59,1187.34,1187.97,6320
2018.10.09,20:00,1187.96,1188.22,1186.99,1187.47,5954
2018.10.09,21:00,1187.53,1189.73,1187.32,1189.2,4403
2018.10.09,22:00,1189.21,1190.51,1188.77,1190.08,3556
2018.10.09,23:00,1190.03,1190.03,1189.46,1189.59,1365
2018.10.10,1:00,1189.31,1189.97,1188.87,1188.9,962
2018.10.10,2:00,1188.91,1190.36,1188.91,1189.76,1601
2018.10.10,3:00,1189.75,1190.32,1189.3,1190.24,3635
2018.10.10,4:00,1190.24,1191.21,1188.67,1189.54,4564
2018.10.10,5:00,1189.54,1189.75,1188.58,1189.12,3403
2018.10.10,6:00,1189.12,1190.21,1189.04,1189.38,2606
2018.10.10,7:00,1189.37,1190.12,1189.24,1189.5,1975
2018.10.10,8:00,1189.49,1190.58,1189.19,1190.18,2835
2018.10.10,9:00,1190.19,1190.91,1189.25,1190.42,5365
2018.10.10,10:00,1190.41,1190.82,1187.84,1188.72,6637
2018.10.10,11:00,1188.72,1188.93,1186.34,1186.55,5813
2018.10.10,12:00,1186.54,1187.36,1186.23,1186.66,5304
2018.10.10,13:00,1186.65,1189.59,1186.53,1188.91,4995
2018.10.10,14:00,1188.92,1189.48,1185.56,1186.25,5019
2018.10.10,15:00,1186.25,1187.72,1185.2,1186.82,8133
2018.10.10,16:00,1186.83,1189.33,1186.33,1188.36,10358
2018.10.10,17:00,1188.37,1190.01,1186.21,1187.69,11625
2018.10.10,18:00,1187.71,1189.69,1187.19,1189.26,9255
2018.10.10,19:00,1189.27,1190.2,1188.6,1189.95,6073
2018.10.10,20:00,1189.97,1190.61,1189.11,1190.55,6219
2018.10.10,21:00,1190.52,1192.85,1190.06,1191.75,6949
2018.10.10,22:00,1191.71,1193.54,1191.68,1192.88,7139
2018.10.10,23:00,1192.88,1194.63,1192.49,1194.53,3341
2018.10.11,1:00,1194.25,1194.73,1193.72,1193.84,2001
2018.10.11,2:00,1193.85,1194.32,1193.63,1193.83,2721
2018.10.11,3:00,1193.85,1195,1192.9,1193.05,6331
2018.10.11,4:00,1193.06,1193.6,1191.17,1193.54,9012
2018.10.11,5:00,1193.56,1193.91,1192.41,1192.65,6937
2018.10.11,6:00,1192.66,1193.63,1192.49,1193.29,5085
2018.10.11,7:00,1193.32,1193.65,1192.33,1192.94,4016
2018.10.11,8:00,1193,1193.93,1192.64,1192.94,4560
2018.10.11,9:00,1192.94,1194.53,1191.71,1193.9,7991
2018.10.11,10:00,1193.88,1198.16,1193.46,1197.44,9748
2018.10.11,11:00,1197.44,1198.37,1196.76,1198.07,5653
2018.10.11,12:00,1198.08,1204.15,1197.49,1203.55,7996
2018.10.11,13:00,1203.55,1205.53,1201.72,1203.52,8628
2018.10.11,14:00,1203.53,1204.06,1202.67,1203.69,7086
2018.10.11,15:00,1203.68,1210.26,1202.85,1208.38,12676
2018.10.11,16:00,1208.37,1210.26,1205.02,1207.68,14634
2018.10.11,17:00,1207.68,1216.53,1205.69,1215.8,15043
2018.10.11,18:00,1215.9,1220.59,1214.8,1219.36,15694
2018.10.11,19:00,1219.36,1220.61,1218.2,1219.63,13213
2018.10.11,20:00,1219.62,1225.16,1219.53,1224.56,11622
2018.10.11,21:00,1224.51,1226.21,1222.41,1223.97,12458
2018.10.11,22:00,1223.97,1224.34,1220.15,1222.76,10543
2018.10.11,23:00,1222.77,1225.16,1222.52,1224.1,3293
2018.10.12,1:00,1223.9,1224.09,1222.54,1222.82,1473
2018.10.12,2:00,1222.83,1223.21,1221.01,1221.25,2469
2018.10.12,3:00,1221.21,1221.59,1220,1220.87,5878
2018.10.12,4:00,1220.86,1221.15,1217.56,1217.96,6482
2018.10.12,5:00,1217.98,1221.69,1217.74,1221.69,5440
2018.10.12,6:00,1221.69,1222.05,1220.12,1220.26,4289
2018.10.12,7:00,1220.24,1220.88,1219.16,1219.65,3506
2018.10.12,8:00,1219.67,1221.27,1218.63,1218.84,5344
2018.10.12,9:00,1218.84,1218.99,1215.74,1216.7,7053
2018.10.12,10:00,1216.76,1219.42,1216.51,1218.48,6599
2018.10.12,11:00,1218.48,1218.48,1216.11,1217.93,7183
2018.10.12,12:00,1217.93,1220.39,1217.91,1220.16,6501
2018.10.12,13:00,1220.17,1221.59,1219.75,1219.85,5301
2018.10.12,14:00,1219.85,1222.16,1219.27,1221.52,6803
2018.10.12,15:00,1221.51,1223.49,1218.67,1218.81,9211
2018.10.12,16:00,1218.86,1222.78,1218.25,1221.5,9582
2018.10.12,17:00,1221.49,1221.84,1216.97,1217.59,11183
2018.10.12,18:00,1217.55,1220.05,1216.2,1219.57,8649
2018.10.12,19:00,1219.57,1220.53,1217.44,1219.74,8057
2018.10.12,20:00,1219.74,1220.28,1217.45,1218.11,6501
2018.10.12,21:00,1218.1,1220.03,1217.18,1219.12,5464
2018.10.12,22:00,1219.11,1219.66,1217.54,1217.81,4657
2018.10.12,23:00,1217.79,1218.12,1217.36,1217.5,1111
2018.10.15,1:00,1216.38,1219.17,1215.78,1218.77,1855
2018.10.15,2:00,1218.77,1220.2,1218.77,1219.13,1980
2018.10.15,3:00,1219.13,1221.51,1219.11,1220.86,4373
2018.10.15,4:00,1220.86,1221.63,1220.26,1221.16,4693
2018.10.15,5:00,1221.18,1221.65,1220.82,1221.28,3578
2018.10.15,6:00,1221.27,1222.04,1220.66,1221.66,2349
2018.10.15,7:00,1221.67,1222.29,1221.56,1221.92,2221
2018.10.15,8:00,1221.92,1222.76,1221.17,1221.79,3663
2018.10.15,9:00,1221.8,1224.81,1221.78,1224.81,7360
2018.10.15,10:00,1224.76,1229.07,1224.35,1227.11,7952
2018.10.15,11:00,1227.1,1230.39,1227.1,1230.31,6293
2018.10.15,12:00,1230.3,1233.15,1229.88,1231.33,7954
2018.10.15,13:00,1231.31,1231.72,1229.87,1231.66,6118
2018.10.15,14:00,1231.65,1231.83,1228.5,1228.84,6432
2018.10.15,15:00,1228.83,1231.8,1228.74,1230.54,7925
2018.10.15,16:00,1230.44,1231.28,1224.02,1230.56,13303
2018.10.15,17:00,1230.55,1230.78,1227.67,1228.19,10348
2018.10.15,18:00,1228.19,1228.78,1226.01,1228.11,8442
2018.10.15,19:00,1228.11,1228.8,1226.1,1226.84,6520
2018.10.15,20:00,1226.83,1227.09,1224.84,1225.43,6005
2018.10.15,21:00,1225.41,1227.01,1224.89,1225.85,4163
2018.10.15,22:00,1225.85,1226.76,1224.83,1225.35,4360
2018.10.15,23:00,1225.3,1227.32,1225.17,1226.74,2034
2018.10.16,1:00,1226.76,1227.53,1226.73,1227.49,1089
2018.10.16,2:00,1227.5,1227.6,1226.64,1226.67,1331
2018.10.16,3:00,1226.67,1228.47,1226.41,1228.14,3521
2018.10.16,4:00,1228.17,1228.45,1227.5,1227.9,4602
2018.10.16,5:00,1227.89,1227.89,1225.59,1225.83,4626
2018.10.16,6:00,1225.83,1226.55,1225.38,1226.48,3823
2018.10.16,7:00,1226.48,1226.55,1225.65,1225.86,2465
2018.10.16,8:00,1225.85,1226.24,1224.91,1225.4,3651
2018.10.16,9:00,1225.37,1227.75,1225.32,1226.29,5758
2018.10.16,10:00,1226.28,1229.65,1226.01,1229.27,8147
2018.10.16,11:00,1229.27,1230.07,1228.51,1228.7,5549
2018.10.16,12:00,1228.71,1229.06,1226.23,1228.33,5613
2018.10.16,13:00,1228.34,1229.98,1227.77,1229.44,5282
2018.10.16,14:00,1229.43,1230.24,1228.7,1229.92,5356
2018.10.16,15:00,1229.94,1232.25,1228.13,1230.04,8280
2018.10.16,16:00,1229.98,1232.28,1228.22,1231.06,11210
2018.10.16,17:00,1231.06,1231.18,1228.72,1228.8,8986
2018.10.16,18:00,1228.82,1229.16,1227.26,1228.18,8039
2018.10.16,19:00,1228.18,1228.82,1228,1228.25,4297
2018.10.16,20:00,1228.24,1228.92,1225.69,1225.92,5503
2018.10.16,21:00,1225.94,1226.55,1225.23,1225.7,3756
2018.10.16,22:00,1225.69,1226.56,1224.2,1224.69,2800
2018.10.16,23:00,1224.68,1225.12,1223.25,1224.61,2227
2018.10.17,1:00,1223.98,1225.47,1223.98,1225.21,1363
2018.10.17,2:00,1225.22,1225.72,1224.82,1224.82,1678
2018.10.17,3:00,1224.83,1225.67,1224.38,1225.06,3734
2018.10.17,4:00,1225.1,1225.13,1223.43,1224.18,4998
2018.10.17,5:00,1224.22,1224.22,1221.94,1222.39,4884
2018.10.17,6:00,1222.38,1222.52,1221.49,1221.72,3832
2018.10.17,7:00,1221.72,1222.52,1221.52,1221.96,2874
2018.10.17,8:00,1221.96,1222.82,1220.52,1222.6,5163
2018.10.17,9:00,1222.58,1223.47,1222.24,1223.35,5924
2018.10.17,10:00,1223.33,1223.85,1221.63,1221.76,5965
2018.10.17,11:00,1221.76,1227.98,1221.74,1227.09,8618
2018.10.17,12:00,1227.09,1227.54,1226.39,1226.6,5321
2018.10.17,13:00,1226.61,1227.83,1225.07,1225.21,5631
2018.10.17,14:00,1225.19,1227.45,1224.86,1225.75,6592
2018.10.17,15:00,1225.78,1227.45,1225.12,1226.97,7196
2018.10.17,16:00,1226.99,1228.16,1224.93,1227.53,10123
2018.10.17,17:00,1227.56,1229.38,1225.18,1225.92,10659
2018.10.17,18:00,1225.92,1227.31,1225.91,1226.41,7399
2018.10.17,19:00,1226.42,1227.32,1224.03,1224.47,5941
2018.10.17,20:00,1224.43,1225.06,1223.24,1224.38,5401
2018.10.17,21:00,1223.91,1224.6,1222.62,1222.74,5552
2018.10.17,22:00,1222.73,1223.38,1222.63,1223.38,3364
2018.10.17,23:00,1223.41,1223.73,1221.8,1222.08,2037
2018.10.18,1:00,1221.8,1222.85,1221.6,1222.72,1878
2018.10.18,2:00,1222.71,1223.45,1221.64,1222.11,2249
2018.10.18,3:00,1222.15,1222.74,1221.4,1222.29,4523
2018.10.18,4:00,1222.29,1223.65,1221.9,1222.01,4885
2018.10.18,5:00,1222.01,1223.3,1221.69,1222.88,3856
2018.10.18,6:00,1222.89,1223.8,1222.74,1223.51,3013
2018.10.18,7:00,1223.51,1224.05,1223.07,1223.41,2678
2018.10.18,8:00,1223.43,1223.67,1221.95,1222.72,3243
2018.10.18,9:00,1222.7,1222.72,1218.56,1220.53,8255
2018.10.18,10:00,1220.51,1222.99,1219.95,1222.39,8515
2018.10.18,11:00,1222.42,1223.53,1221.31,1223.1,6065
2018.10.18,12:00,1223.12,1224.49,1222.66,1223.13,5668
2018.10.18,13:00,1223.14,1223.89,1222.32,1223.18,5192
2018.10.18,14:00,1223.21,1224.71,1222.63,1224.42,6440
2018.10.18,15:00,1224.42,1226.21,1222.76,1223.34,8665
2018.10.18,16:00,1223.34,1224.38,1220.99,1222.81,9660
2018.10.18,17:00,1222.79,1225.57,1222.71,1224.8,9811
2018.10.18,18:00,1224.83,1230.01,1224.04,1229.25,11577
2018.10.18,19:00,1229.25,1229.96,1227.46,1227.68,8005
2018.10.18,20:00,1227.68,1227.88,1225.75,1227.31,7198
2018.10.18,21:00,1227.32,1227.39,1225.82,1226.26,5470
2018.10.18,22:00,1226.25,1226.75,1224.43,1224.92,4264
2018.10.18,23:00,1224.93,1225.91,1224.93,1225.62,1785
2018.10.19,1:00,1224.97,1226.01,1224.97,1225.42,1056
2018.10.19,2:00,1225.43,1226.28,1225.4,1225.75,1328
2018.10.19,3:00,1225.75,1226.28,1225.04,1225.29,4278
2018.10.19,4:00,1225.31,1228.62,1225.31,1227.57,5517
2018.10.19,5:00,1227.54,1227.77,1226.19,1227.59,5405
2018.10.19,6:00,1227.59,1228.15,1226.81,1227.16,3099
2018.10.19,7:00,1227.16,1227.87,1226.69,1227.28,2714
2018.10.19,8:00,1227.3,1229.08,1227.12,1228.63,4398
2018.10.19,9:00,1228.63,1229.35,1227.61,1227.64,6411
2018.10.19,10:00,1227.62,1227.79,1223.01,1226.73,9340
2018.10.19,11:00,1226.76,1226.76,1225.52,1226.37,6865
2018.10.19,12:00,1226.35,1228.52,1226.26,1228.31,5964
2018.10.19,13:00,1228.32,1228.94,1227.3,1227.31,5162
2018.10.19,14:00,1227.3,1228.24,1225.86,1228.23,6364
2018.10.19,15:00,1228.23,1230.67,1227.4,1228.09,8550
2018.10.19,16:00,1228.13,1229.11,1226.17,1227.91,8999
2018.10.19,17:00,1227.9,1228.13,1226.63,1227.45,7730
2018.10.19,18:00,1227.46,1227.79,1225.9,1226.61,7468
2018.10.19,19:00,1226.63,1228.07,1225.98,1227.25,7380
2018.10.19,20:00,1227.24,1227.6,1225.4,1226.14,5230
2018.10.19,21:00,1226.13,1226.82,1225.55,1225.89,3271
2018.10.19,22:00,1225.88,1226.54,1225.54,1226.24,2611
2018.10.19,23:00,1226.24,1226.6,1226.15,1226.49,881
2018.10.22,1:00,1226.4,1228.04,1226.2,1227.08,1869
2018.10.22,2:00,1227.09,1227.53,1226.65,1227.23,1854
2018.10.22,3:00,1227.24,1229.43,1226.73,1227.09,5005
2018.10.22,4:00,1227.1,1227.79,1226.13,1227.33,4749
2018.10.22,5:00,1227.33,1228.21,1227.29,1227.75,3875
2018.10.22,6:00,1227.75,1228.26,1227.08,1228.11,3226
2018.10.22,7:00,1228.11,1228.23,1227.46,1227.54,2175
2018.10.22,8:00,1227.5,1228.04,1226.39,1226.67,3049
2018.10.22,9:00,1226.68,1227.32,1225.64,1226.13,6648
2018.10.22,10:00,1226.12,1227.68,1225.15,1225.47,6305
2018.10.22,11:00,1225.46,1225.59,1222.5,1223.32,6390
2018.10.22,12:00,1223.31,1223.75,1222.19,1222.55,4737
2018.10.22,13:00,1222.55,1224.35,1222.4,1223.21,4701
2018.10.22,14:00,1223.18,1223.53,1222.43,1222.52,4810
2018.10.22,15:00,1222.52,1224.39,1221.3,1222.86,7861
2018.10.22,16:00,1222.85,1223.53,1220.32,1222.01,9642
2018.10.22,17:00,1222.02,1222.36,1220.01,1221.05,8296
2018.10.22,18:00,1221.01,1222.37,1220.27,1221.32,6935
2018.10.22,19:00,1221.34,1222.41,1220.96,1222.05,5149
2018.10.22,20:00,1222.07,1222.71,1221.44,1222.61,3730
2018.10.22,21:00,1222.6,1223.54,1221.39,1221.42,2990
2018.10.22,22:00,1221.41,1222.66,1221.4,1222.66,2689
2018.10.22,23:00,1222.64,1222.82,1221.84,1221.88,1539
2018.10.23,1:00,1221.42,1222.22,1221.32,1221.7,785
2018.10.23,2:00,1221.73,1222.38,1221.61,1222.23,1423
2018.10.23,3:00,1222.24,1223.23,1221.8,1222.49,3574
2018.10.23,4:00,1222.49,1224.09,1222.17,1223.68,4218
2018.10.23,5:00,1223.68,1224.34,1223.35,1223.44,3866
2018.10.23,6:00,1223.43,1224.21,1223.27,1223.55,3125
2018.10.23,7:00,1223.56,1224.05,1223.25,1223.82,2480
2018.10.23,8:00,1223.81,1225.03,1223.61,1224.77,3638
2018.10.23,9:00,1224.72,1229.66,1223.79,1229.4,9006
2018.10.23,10:00,1229.39,1232.46,1229.33,1231.97,9242
2018.10.23,11:00,1231.97,1236.08,1231.96,1235.56,7474
2018.10.23,12:00,1235.56,1236.5,1234.21,1234.47,5750
2018.10.23,13:00,1234.53,1234.88,1233.57,1234.32,4692
2018.10.23,14:00,1234.32,1238.27,1233.8,1236.73,7272
2018.10.23,15:00,1236.69,1239.61,1236.59,1237.8,8230
2018.10.23,16:00,1237.8,1239.13,1234.44,1236.73,10269
2018.10.23,17:00,1236.71,1237.05,1231.2,1232.06,11097
2018.10.23,18:00,1232.08,1234.18,1231.55,1233.31,8099
2018.10.23,19:00,1233.31,1233.55,1229.63,1230.92,6717
2018.10.23,20:00,1230.92,1233.88,1230.42,1233.24,6036
2018.10.23,21:00,1233.22,1233.46,1229.92,1230.22,5299
2018.10.23,22:00,1230.21,1231.19,1229.71,1229.98,4727
2018.10.23,23:00,1229.97,1230.6,1229.83,1229.97,1555
2018.10.24,1:00,1229.83,1231.79,1229.83,1231.62,1265
2018.10.24,2:00,1231.6,1231.8,1230.52,1230.8,1791
