TIME,time,开盘价,最高价,最低价,收盘价,volume
2019.01.16,8:00,15.585,15.598,15.561,15.568,1202
2019.01.16,9:00,15.566,15.591,15.558,15.563,1637
2019.01.16,10:00,15.565,15.613,15.555,15.604,2229
2019.01.16,11:00,15.602,15.604,15.566,15.573,1342
2019.01.16,12:00,15.57,15.572,15.553,15.553,1147
2019.01.16,13:00,15.552,15.568,15.543,15.551,1051
2019.01.16,14:00,15.549,15.55,15.472,15.491,2019
2019.01.16,15:00,15.492,15.545,15.491,15.532,2492
2019.01.16,16:00,15.534,15.615,15.534,15.603,3182
2019.01.16,17:00,15.602,15.625,15.566,15.572,3106
2019.01.16,18:00,15.572,15.588,15.568,15.575,1948
2019.01.16,19:00,15.574,15.593,15.56,15.566,1466
2019.01.16,20:00,15.563,15.587,15.561,15.579,1384
2019.01.16,21:00,15.577,15.583,15.559,15.574,1399
2019.01.16,22:00,15.574,15.583,15.564,15.57,1151
2019.01.16,23:00,15.569,15.576,15.567,15.572,348
2019.01.17,1:00,15.571,15.588,15.558,15.573,299
2019.01.17,2:00,15.573,15.586,15.567,15.584,456
2019.01.17,3:00,15.585,15.597,15.571,15.58,1103
2019.01.17,4:00,15.581,15.588,15.57,15.575,968
2019.01.17,5:00,15.575,15.578,15.554,15.557,700
2019.01.17,6:00,15.557,15.559,15.535,15.539,594
2019.01.17,7:00,15.539,15.556,15.531,15.551,660
2019.01.17,8:00,15.551,15.557,15.532,15.532,635
2019.01.17,9:00,15.532,15.547,15.511,15.529,1326
2019.01.17,10:00,15.528,15.561,15.501,15.556,1330
2019.01.17,11:00,15.555,15.563,15.541,15.552,927
2019.01.17,12:00,15.552,15.572,15.544,15.57,1093
2019.01.17,13:00,15.57,15.587,15.56,15.563,866
2019.01.17,14:00,15.564,15.566,15.531,15.535,936
2019.01.17,15:00,15.535,15.541,15.469,15.499,3522
2019.01.17,16:00,15.5,15.506,15.439,15.473,3223
2019.01.17,17:00,15.472,15.489,15.444,15.459,3155
2019.01.17,18:00,15.458,15.508,15.458,15.486,2183
2019.01.17,19:00,15.486,15.503,15.476,15.492,1163
2019.01.17,20:00,15.492,15.508,15.482,15.497,1321
2019.01.17,21:00,15.498,15.542,15.481,15.501,2212
2019.01.17,22:00,15.501,15.522,15.495,15.508,1916
2019.01.17,23:00,15.507,15.511,15.498,15.507,300
2019.01.18,1:00,15.528,15.528,15.503,15.52,322
2019.01.18,2:00,15.52,15.521,15.495,15.497,622
2019.01.18,3:00,15.496,15.516,15.495,15.5,929
2019.01.18,4:00,15.502,15.515,15.495,15.514,711
2019.01.18,5:00,15.513,15.532,15.509,15.516,582
2019.01.18,6:00,15.515,15.528,15.515,15.524,389
2019.01.18,7:00,15.525,15.526,15.503,15.515,443
2019.01.18,8:00,15.515,15.56,15.513,15.535,1252
2019.01.18,9:00,15.536,15.546,15.505,15.508,1239
2019.01.18,10:00,15.507,15.515,15.472,15.489,1648
2019.01.18,11:00,15.488,15.493,15.43,15.447,1848
2019.01.18,12:00,15.447,15.454,15.434,15.454,1026
2019.01.18,13:00,15.452,15.461,15.446,15.447,705
2019.01.18,14:00,15.447,15.462,15.441,15.453,1038
2019.01.18,15:00,15.453,15.459,15.349,15.403,2948
2019.01.18,16:00,15.403,15.409,15.344,15.381,3190
2019.01.18,17:00,15.38,15.434,15.36,15.403,3850
2019.01.18,18:00,15.403,15.425,15.371,15.39,2482
2019.01.18,19:00,15.391,15.403,15.364,15.366,1309
2019.01.18,20:00,15.363,15.381,15.343,15.345,1398
2019.01.18,21:00,15.346,15.359,15.341,15.344,821
2019.01.18,22:00,15.345,15.346,15.309,15.312,931
2019.01.18,23:00,15.315,15.321,15.314,15.318,245
2019.01.21,1:00,15.309,15.335,15.309,15.323,463
2019.01.21,2:00,15.322,15.343,15.321,15.34,460
2019.01.21,3:00,15.34,15.345,15.316,15.322,1013
2019.01.21,4:00,15.323,15.336,15.313,15.317,934
2019.01.21,5:00,15.317,15.32,15.29,15.29,794
2019.01.21,6:00,15.287,15.299,15.281,15.288,441
2019.01.21,7:00,15.287,15.292,15.272,15.279,752
2019.01.21,8:00,15.276,15.307,15.276,15.3,755
2019.01.21,9:00,15.3,15.318,15.294,15.305,1232
2019.01.21,10:00,15.304,15.308,15.208,15.22,2121
2019.01.21,11:00,15.218,15.228,15.199,15.213,1530
2019.01.21,12:00,15.211,15.235,15.209,15.221,965
2019.01.21,13:00,15.219,15.23,15.21,15.219,692
2019.01.21,14:00,15.218,15.234,15.18,15.188,1326
2019.01.21,15:00,15.189,15.234,15.173,15.233,1802
2019.01.21,16:00,15.232,15.244,15.207,15.223,1746
2019.01.21,17:00,15.223,15.273,15.223,15.272,1258
2019.01.21,18:00,15.272,15.278,15.254,15.272,986
2019.01.21,19:00,15.271,15.271,15.244,15.248,826
2019.01.21,20:00,15.244,15.244,15.244,15.244,1
2019.01.22,1:00,15.224,15.262,15.224,15.249,276
2019.01.22,2:00,15.248,15.258,15.244,15.247,326
2019.01.22,3:00,15.246,15.25,15.228,15.228,744
2019.01.22,4:00,15.228,15.23,15.202,15.203,742
2019.01.22,5:00,15.204,15.205,15.18,15.19,701
2019.01.22,6:00,15.19,15.19,15.172,15.176,583
2019.01.22,7:00,15.177,15.215,15.164,15.196,987
2019.01.22,8:00,15.197,15.209,15.189,15.194,896
2019.01.22,9:00,15.195,15.264,15.189,15.264,1052
2019.01.22,10:00,15.264,15.305,15.26,15.304,1928
2019.01.22,11:00,15.301,15.31,15.288,15.293,1342
2019.01.22,12:00,15.293,15.309,15.287,15.288,851
2019.01.22,13:00,15.285,15.291,15.263,15.263,709
2019.01.22,14:00,15.265,15.286,15.244,15.274,987
2019.01.22,15:00,15.275,15.299,15.243,15.293,2539
2019.01.22,16:00,15.294,15.323,15.241,15.255,2983
2019.01.22,17:00,15.253,15.292,15.222,15.278,3402
2019.01.22,18:00,15.28,15.303,15.276,15.296,2065
2019.01.22,19:00,15.297,15.312,15.296,15.31,1641
2019.01.22,20:00,15.311,15.325,15.285,15.319,2451
2019.01.22,21:00,15.32,15.332,15.304,15.317,1297
2019.01.22,22:00,15.316,15.32,15.293,15.309,1386
2019.01.22,23:00,15.309,15.324,15.309,15.316,604
2019.01.23,1:00,15.299,15.318,15.284,15.316,295
2019.01.23,2:00,15.316,15.326,15.311,15.323,443
2019.01.23,3:00,15.323,15.354,15.291,15.349,1567
2019.01.23,4:00,15.348,15.356,15.335,15.35,802
2019.01.23,5:00,15.347,15.359,15.345,15.352,895
2019.01.23,6:00,15.351,15.36,15.346,15.354,553
2019.01.23,7:00,15.352,15.376,15.351,15.365,992
2019.01.23,8:00,15.365,15.386,15.356,15.385,828
2019.01.23,9:00,15.383,15.407,15.374,15.383,1359
2019.01.23,10:00,15.383,15.414,15.374,15.412,1559
2019.01.23,11:00,15.411,15.414,15.384,15.393,1124
2019.01.23,12:00,15.393,15.413,15.386,15.389,964
2019.01.23,13:00,15.389,15.416,15.389,15.404,1023
2019.01.23,14:00,15.4,15.403,15.376,15.377,1099
2019.01.23,15:00,15.377,15.395,15.278,15.279,3372
2019.01.23,16:00,15.279,15.296,15.257,15.28,3585
2019.01.23,17:00,15.279,15.317,15.252,15.298,3685
2019.01.23,18:00,15.297,15.347,15.286,15.34,3079
2019.01.23,19:00,15.341,15.353,15.327,15.342,1897
2019.01.23,20:00,15.342,15.361,15.324,15.333,1691
2019.01.23,21:00,15.334,15.354,15.332,15.348,1179
2019.01.23,22:00,15.349,15.349,15.334,15.339,766
2019.01.23,23:00,15.338,15.347,15.332,15.347,435
2019.01.24,1:00,15.33,15.351,15.32,15.351,214
2019.01.24,2:00,15.35,15.37,15.345,15.366,488
2019.01.24,3:00,15.367,15.377,15.356,15.359,1022
2019.01.24,4:00,15.358,15.358,15.328,15.335,752
2019.01.24,5:00,15.336,15.349,15.331,15.333,689
2019.01.24,6:00,15.333,15.337,15.3,15.305,484
2019.01.24,7:00,15.304,15.308,15.292,15.298,694
2019.01.24,8:00,15.3,15.318,15.283,15.305,897
2019.01.24,9:00,15.308,15.312,15.27,15.273,783
2019.01.24,10:00,15.273,15.299,15.249,15.262,2406
2019.01.24,11:00,15.262,15.291,15.251,15.289,1660
2019.01.24,12:00,15.289,15.301,15.273,15.287,1112
2019.01.24,13:00,15.287,15.299,15.272,15.279,1014
2019.01.24,14:00,15.279,15.281,15.247,15.268,1358
2019.01.24,15:00,15.268,15.312,15.225,15.293,5005
2019.01.24,16:00,15.294,15.349,15.283,15.337,4495
2019.01.24,17:00,15.336,15.344,15.307,15.318,2250
2019.01.24,18:00,15.315,15.322,15.288,15.304,2071
2019.01.24,19:00,15.303,15.313,15.27,15.279,1879
2019.01.24,20:00,15.277,15.295,15.259,15.269,1460
2019.01.24,21:00,15.268,15.283,15.261,15.276,1076
2019.01.24,22:00,15.276,15.3,15.274,15.3,679
2019.01.24,23:00,15.3,15.302,15.295,15.299,455
2019.01.25,1:00,15.288,15.305,15.266,15.3,315
2019.01.25,2:00,15.299,15.301,15.287,15.29,351
2019.01.25,3:00,15.291,15.309,15.275,15.282,1033
2019.01.25,4:00,15.283,15.321,15.283,15.316,709
2019.01.25,5:00,15.317,15.346,15.316,15.325,1110
2019.01.25,6:00,15.325,15.337,15.324,15.335,359
2019.01.25,7:00,15.334,15.357,15.331,15.344,616
2019.01.25,8:00,15.343,15.368,15.333,15.358,774
2019.01.25,9:00,15.357,15.39,15.354,15.385,1347
2019.01.25,10:00,15.382,15.391,15.365,15.372,1587
2019.01.25,11:00,15.369,15.383,15.334,15.349,1370
2019.01.25,12:00,15.347,15.36,15.337,15.355,753
2019.01.25,13:00,15.355,15.367,15.348,15.355,974
2019.01.25,14:00,15.356,15.362,15.343,15.356,1021
2019.01.25,15:00,15.357,15.474,15.335,15.464,3416
2019.01.25,16:00,15.463,15.588,15.463,15.557,4764
2019.01.25,17:00,15.555,15.668,15.555,15.634,4152
2019.01.25,18:00,15.633,15.67,15.628,15.667,2264
2019.01.25,19:00,15.665,15.669,15.626,15.653,1777
2019.01.25,20:00,15.651,15.682,15.639,15.647,1608
2019.01.25,21:00,15.646,15.703,15.646,15.67,1535
2019.01.25,22:00,15.67,15.706,15.659,15.705,1226
2019.01.25,23:00,15.705,15.736,15.705,15.733,538
2019.01.28,1:00,15.717,15.728,15.699,15.709,680
2019.01.28,2:00,15.71,15.735,15.701,15.726,753
2019.01.28,3:00,15.726,15.77,15.722,15.751,2126
2019.01.28,4:00,15.749,15.766,15.743,15.765,1113
2019.01.28,5:00,15.766,15.783,15.758,15.779,908
2019.01.28,6:00,15.779,15.782,15.772,15.78,470
2019.01.28,7:00,15.78,15.799,15.755,15.759,901
2019.01.28,8:00,15.759,15.765,15.735,15.745,1192
2019.01.28,9:00,15.742,15.76,15.737,15.76,1137
2019.01.28,10:00,15.759,15.759,15.714,15.722,1544
2019.01.28,11:00,15.719,15.739,15.714,15.729,960
2019.01.28,12:00,15.727,15.747,15.717,15.722,928
2019.01.28,13:00,15.719,15.732,15.676,15.678,1130
2019.01.28,14:00,15.679,15.696,15.663,15.678,1134
2019.01.28,15:00,15.678,15.688,15.63,15.631,2266
2019.01.28,16:00,15.631,15.672,15.589,15.668,3618
2019.01.28,17:00,15.667,15.703,15.665,15.691,2753
2019.01.28,18:00,15.691,15.737,15.689,15.732,2200
2019.01.28,19:00,15.731,15.741,15.716,15.732,1743
2019.01.28,20:00,15.73,15.748,15.725,15.728,1476
2019.01.28,21:00,15.725,15.737,15.72,15.727,902
2019.01.28,22:00,15.726,15.746,15.72,15.746,765
2019.01.28,23:00,15.743,15.748,15.72,15.721,366
2019.01.29,1:00,15.716,15.739,15.714,15.735,323
2019.01.29,2:00,15.735,15.751,15.713,15.75,800
2019.01.29,3:00,15.75,15.752,15.705,15.718,1252
2019.01.29,4:00,15.717,15.746,15.712,15.735,836
2019.01.29,5:00,15.736,15.737,15.704,15.724,611
2019.01.29,6:00,15.724,15.732,15.719,15.72,426
2019.01.29,7:00,15.719,15.729,15.703,15.713,645
